,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.xml:lang,structureLabel.type,structureLabel,chembl_id.type,chembl_id,refDOI.type,refDOI,structure_cas.type,structure_cas
1908,uri,http://www.wikidata.org/entity/Q10937447,uri,http://www.wikidata.org/entity/Q104401030,literal,Schisandra grandiflora,literal,RBGYXAFWYMVSEF-ZEBPGOMKSA-N,literal,O=C1OC23CC45OC6(OC7C(OC(=O)C7(O)C)C8C(C(=O)C(C)(CC4)C86)C)C(=O)C5C(O)CC3C(OC2C1)(C)C,literal,555092-1,en,literal,"(1S,3R,7R,10S,12S,13R,15R,17S,18R,21R,22S,23S,25S,29S)-12,18-dihydroxy-9,9,18,23,25-pentamethyl-4,8,16,20,28-pentaoxaoctacyclo[13.12.1.115,22.01,13.03,7.03,10.017,21.025,29]nonacosane-5,14,19,24-tetrone",,,literal,10.1021/NP900292E,,
1909,uri,http://www.wikidata.org/entity/Q10937447,uri,http://www.wikidata.org/entity/Q104915879,literal,Schisandra grandiflora,literal,AOPUWJSVHVBBGH-BDXSRLIJSA-N,literal,O=C1OC23CC45OC6(OC7(OC(=O)C(C)C7)C8C(C(=O)C(C)(CC4)C86)C)C(=O)C5CC(O)C3C(OC2C1)(C)CO,literal,555092-1,en,literal,"(1S,3R,3'S,7R,9R,10S,11S,13R,15R,17R,18S,19S,21S,25S)-11-hydroxy-9-(hydroxymethyl)-3',9,19,21-tetramethylspiro[4,8,16,24-tetraoxaheptacyclo[13.8.1.115,18.01,13.03,7.03,10.021,25]pentacosane-17,5'-oxolane]-2',5,14,20-tetrone",,,literal,10.1021/NP900292E,,
1910,uri,http://www.wikidata.org/entity/Q10937447,uri,http://www.wikidata.org/entity/Q104401033,literal,Schisandra grandiflora,literal,GMAMWSYYSPPHAF-APIHYUMDSA-N,literal,O=C1OC23CC45OC6(OC7C(C(=O)OC7C8(O)C6C(C(=O)C8(O)C)(C)CC4)C)C(=O)C5C(O)CC3C(OC2C1)(C)C,literal,555092-1,en,literal,Micrandilactone A,,,literal,10.1021/NP900292E,,
1911,uri,http://www.wikidata.org/entity/Q10916972,uri,http://www.wikidata.org/entity/Q104914988,literal,Schisandra propinqua,literal,AMXFRRZRLVMMCY-NYRYPQMGSA-N,literal,O=C1OC(C)(CC1)C2CCC3(C)C4C(O)CC5C(C(=O)CCC65CC46CCC23C)(C)C,literal,555101-1,en,literal,"(5S)-5-[(1R,3R,8R,10S,11S,12S,15S,16R)-10-hydroxy-7,7,12,16-tetramethyl-6-oxo-15-pentacyclo[9.7.0.01,3.03,8.012,16]octadecanyl]-5-methyloxolan-2-one",,,literal,10.1248/CPB.54.542,,
1912,uri,http://www.wikidata.org/entity/Q11051380,uri,http://www.wikidata.org/entity/Q104395663,literal,Illicium tashiroi,literal,ZVLUSCHAEWICMZ-UHFFFAOYSA-N,literal,O1C=2C=C(OCC=C(C)C)C(=CC2OC1)CC=C,literal,554547-1,en,literal,Illicinole,,,literal,10.1248/CPB.31.2879,,
1913,uri,http://www.wikidata.org/entity/Q10933612,uri,http://www.wikidata.org/entity/Q104396393,literal,Illicium majus,literal,UOJOLCLAGZTOOG-PKZJOAQBSA-N,literal,O=C1OC23CC(O)C(C)C3(C1)CC4(O)OCC2(C)C4C,literal,554519-1,en,literal,Pseudomajucin,,,literal,10.1248/CPB.37.2427,,
1914,uri,http://www.wikidata.org/entity/Q10933612,uri,http://www.wikidata.org/entity/Q104396393,literal,Illicium majus,literal,UOJOLCLAGZTOOG-PKZJOAQBSA-N,literal,O=C1OC23CC(O)C(C)C3(C1)CC4(O)OCC2(C)C4C,literal,554519-1,en,literal,Pseudomajucin,,,literal,10.1248/CPB.38.422,,
1915,uri,http://www.wikidata.org/entity/Q10937447,uri,http://www.wikidata.org/entity/Q104401031,literal,Schisandra grandiflora,literal,XDISQVVKDHLTOE-QYSHZHSDSA-N,literal,O=C1OC23CC45OC6(OC7C(OC(=O)C7(O)C)C8C(C(=O)C(C)(CC4)C86)C)C(=O)C5=CCC3C(OC2C1)(C)C,literal,555092-1,en,literal,"(1S,3R,7R,10S,15R,17S,18R,21R,22S,23S,25S,29S)-18-hydroxy-9,9,18,23,25-pentamethyl-4,8,16,20,28-pentaoxaoctacyclo[13.12.1.115,22.01,13.03,7.03,10.017,21.025,29]nonacos-12-ene-5,14,19,24-tetrone",,,literal,10.1021/NP900292E,,
1916,uri,http://www.wikidata.org/entity/Q11174711,uri,http://www.wikidata.org/entity/Q104392472,literal,Schisandra wilsoniana,literal,BKGUPIVDQHHVMV-ATODGADHSA-N,literal,O=C(OC1C=2C=C(OC)C(OC)=C(OC)C2C3=C(OC)C=4OCOC4C=C3CC(C)C1(O)C)C(=CC)C,literal,555083-1,en,literal,Angeloylgomisin P,,,literal,10.1016/J.BMCL.2009.07.078,,
1917,uri,http://www.wikidata.org/entity/Q12218770,uri,http://www.wikidata.org/entity/Q104390679,literal,Schisandra rubriflora,literal,JEJFTTRHGBKKEI-KBPBESRZSA-N,literal,O(C1=CC2=C(C(OC)=C1OC)C3=C(OC)C(OC)=C(OC)C=C3CC(C)C(C)C2)C,literal,555103-1,en,literal,Deoxyschisandrin,,,literal,10.4268/CJCMM20111611,,
1918,uri,http://www.wikidata.org/entity/Q12218770,uri,http://www.wikidata.org/entity/Q104390679,literal,Schisandra rubriflora,literal,JEJFTTRHGBKKEI-KBPBESRZSA-N,literal,O(C1=CC2=C(C(OC)=C1OC)C3=C(OC)C(OC)=C(OC)C=C3CC(C)C(C)C2)C,literal,555103-1,en,literal,Deoxyschisandrin,,,literal,10.1021/NP060239E,,
1919,uri,http://www.wikidata.org/entity/Q12218770,uri,http://www.wikidata.org/entity/Q104390679,literal,Schisandra rubriflora,literal,JEJFTTRHGBKKEI-KBPBESRZSA-N,literal,O(C1=CC2=C(C(OC)=C1OC)C3=C(OC)C(OC)=C(OC)C=C3CC(C)C(C)C2)C,literal,555103-1,en,literal,Deoxyschisandrin,,,literal,10.1021/AC00202A004,,
1920,uri,http://www.wikidata.org/entity/Q10933612,uri,http://www.wikidata.org/entity/Q104400765,literal,Illicium majus,literal,BKIWFOHCRIPCJO-GZBKFDHQSA-N,literal,O=C1OC2CC3(C1O)C(C)CCC3(O)C4(C)COC(=O)C24O,literal,554519-1,en,literal,"(1R,2R,5R,6S,10R,11R,14R)-5,10,14-trihydroxy-2,6-dimethyl-8,12-dioxatetracyclo[9.3.1.01,5.06,10]pentadecane-9,13-dione",,,literal,10.1016/S0040-4039(00)86678-2,,
1921,uri,http://www.wikidata.org/entity/Q10933612,uri,http://www.wikidata.org/entity/Q104400765,literal,Illicium majus,literal,BKIWFOHCRIPCJO-GZBKFDHQSA-N,literal,O=C1OC2CC3(C1O)C(C)CCC3(O)C4(C)COC(=O)C24O,literal,554519-1,en,literal,"(1R,2R,5R,6S,10R,11R,14R)-5,10,14-trihydroxy-2,6-dimethyl-8,12-dioxatetracyclo[9.3.1.01,5.06,10]pentadecane-9,13-dione",,,literal,10.1248/CPB.37.2448,,
1922,uri,http://www.wikidata.org/entity/Q10916972,uri,http://www.wikidata.org/entity/Q104392454,literal,Schisandra propinqua,literal,ZWRRJEICIPUPHZ-DAOPMYJZSA-N,literal,OC1(C)CC=2C=C(OC)C(OC)=C(OC)C2C3=C(OC)C=4OCOC4C=C3CC1C,literal,555101-1,en,literal,SchisandrinB,,,literal,10.1016/0031-9422(95)00043-7,,
1923,uri,http://www.wikidata.org/entity/Q10935134,uri,http://www.wikidata.org/entity/Q104396393,literal,Illicium angustisepalum,literal,UOJOLCLAGZTOOG-PKZJOAQBSA-N,literal,O=C1OC23CC(O)C(C)C3(C1)CC4(O)OCC2(C)C4C,literal,554491-1,en,literal,Pseudomajucin,,,literal,10.1021/NP0206110,,
1924,uri,http://www.wikidata.org/entity/Q11174711,uri,http://www.wikidata.org/entity/Q104401033,literal,Schisandra wilsoniana,literal,GMAMWSYYSPPHAF-APIHYUMDSA-N,literal,O=C1OC23CC45OC6(OC7C(C(=O)OC7C8(O)C6C(C(=O)C8(O)C)(C)CC4)C)C(=O)C5C(O)CC3C(OC2C1)(C)C,literal,555083-1,en,literal,Micrandilactone A,,,literal,10.1002/HLCA.200890200,,
1925,uri,http://www.wikidata.org/entity/Q10928315,uri,http://www.wikidata.org/entity/Q104254121,literal,Illicium difengpi,literal,NPNUFJAVOOONJE-IZZDOVSWSA-N,literal,C=C1CCC=C(C)CCC2C1CC2(C)C,literal,435471-1,en,literal,"Caryophyllene,alpha + beta mixt.",,,literal,10.1673/031.011.15201,,
1926,uri,http://www.wikidata.org/entity/Q10914593,uri,http://www.wikidata.org/entity/Q104400764,literal,Illicium arborescens,literal,WTNZYSLGDGRFTH-BHYNMZESSA-N,literal,O=C1C=C2OC(CC2(O)CC1CC=C)C(O)(C)C,literal,554495-1,en,literal,illifunone D,,,literal,10.1248/CPB.32.11,,
1927,uri,http://www.wikidata.org/entity/Q15227571,uri,http://www.wikidata.org/entity/Q104396959,literal,Illicium merrillianum,literal,QMZMARJPDZSGFF-VSCRVHDNSA-N,literal,O=C1OC2(C)CCC3(O)C4(C)COC(=O)C4(C)C(O)C23C1,literal,554523-1,en,literal,Anislactone A,,,literal,10.1016/S0040-4020(02)00734-2,,
1928,uri,http://www.wikidata.org/entity/Q15227571,uri,http://www.wikidata.org/entity/Q104396959,literal,Illicium merrillianum,literal,QMZMARJPDZSGFF-VSCRVHDNSA-N,literal,O=C1OC2(C)CCC3(O)C4(C)COC(=O)C4(C)C(O)C23C1,literal,554523-1,en,literal,Anislactone A,,,literal,10.1248/CPB.47.1749,,
1929,uri,http://www.wikidata.org/entity/Q15227571,uri,http://www.wikidata.org/entity/Q104396959,literal,Illicium merrillianum,literal,QMZMARJPDZSGFF-VSCRVHDNSA-N,literal,O=C1OC2(C)CCC3(O)C4(C)COC(=O)C4(C)C(O)C23C1,literal,554523-1,en,literal,Anislactone A,,,literal,10.1021/NP0005715,,
1930,uri,http://www.wikidata.org/entity/Q15227571,uri,http://www.wikidata.org/entity/Q104396959,literal,Illicium merrillianum,literal,QMZMARJPDZSGFF-VSCRVHDNSA-N,literal,O=C1OC2(C)CCC3(O)C4(C)COC(=O)C4(C)C(O)C23C1,literal,554523-1,en,literal,Anislactone A,,,literal,10.1016/S0040-4020(01)00418-5,,
1931,uri,http://www.wikidata.org/entity/Q15227578,uri,http://www.wikidata.org/entity/Q104396959,literal,Illicium oligandrum,literal,QMZMARJPDZSGFF-VSCRVHDNSA-N,literal,O=C1OC2(C)CCC3(O)C4(C)COC(=O)C4(C)C(O)C23C1,literal,554528-1,en,literal,Anislactone A,,,literal,10.1021/NP8004979,,
1932,uri,http://www.wikidata.org/entity/Q12218770,uri,http://www.wikidata.org/entity/Q104397518,literal,Schisandra rubriflora,literal,RTZKSTLPRTWFEV-CHWSQXEVSA-N,literal,O(C1=CC2=C(C(OC)=C1OC)C3=C(OC)C=4OCOC4C=C3CC(C)C(C)C2)C,literal,555103-1,en,literal,"(9R,10R)-3,4,5,19-tetramethoxy-9,10-dimethyl-15,17-dioxatetracyclo[10.7.0.02,7.014,18]nonadeca-1(19),2,4,6,12,14(18)-hexaene",,,literal,10.1080/10286020.2011.565748,,
1933,uri,http://www.wikidata.org/entity/Q12218770,uri,http://www.wikidata.org/entity/Q104392472,literal,Schisandra rubriflora,literal,BKGUPIVDQHHVMV-ATODGADHSA-N,literal,O=C(OC1C=2C=C(OC)C(OC)=C(OC)C2C3=C(OC)C=4OCOC4C=C3CC(C)C1(O)C)C(=CC)C,literal,555103-1,en,literal,Angeloylgomisin P,,,literal,10.1021/NP060239E,,
1934,uri,http://www.wikidata.org/entity/Q11051380,uri,http://www.wikidata.org/entity/Q104401914,literal,Illicium tashiroi,literal,TYDFLFGNHKORKL-HNNXBMFYSA-N,literal,O=C1C=C2OCOC2(C=C1CC=C)CC=C(C)C,literal,554547-1,en,literal,Illicinone A,,,literal,10.1016/S0031-9422(00)97566-6,,
1935,uri,http://www.wikidata.org/entity/Q10896280,uri,http://www.wikidata.org/entity/Q104400908,literal,Kadsura interior,literal,NACPYYYBTUKNNL-DITIAMETSA-N,literal,O=C(OC1C2=CC=3OCOC3C=4OCC5(C(OC)=C(OC)C(=O)C=C5CC(C)C1C)C42)C(=CC)C,literal,554578-1,en,literal,"[(1S,12S,13R,14R)-19,20-dimethoxy-13,14-dimethyl-18-oxo-3,6,8-trioxapentacyclo[9.9.1.01,16.04,21.05,9]henicosa-4(21),5(9),10,16,19-pentaen-12-yl] (Z)-2-methylbut-2-enoate",,,literal,10.1021/NP0105127,,
1936,uri,http://www.wikidata.org/entity/Q11174711,uri,http://www.wikidata.org/entity/Q104912322,literal,Schisandra wilsoniana,literal,AHLZXJMYBAUIEQ-UMVBOHGHSA-N,literal,O=CC1=CCC2C(CCC2(C)CC1)C(O)(C)C,literal,555083-1,en,literal,Schisanwilsonene C,,,literal,10.1021/NP8007864,,
1937,uri,http://www.wikidata.org/entity/Q10916972,uri,http://www.wikidata.org/entity/Q104914986,literal,Schisandra propinqua,literal,AMXFRRZRLVMMCY-MGRJXQAESA-N,literal,O=C1OC(C)(CC1)C2CCC3(C)C4C(O)CC5C(C(=O)CCC65CC46CCC23C)(C)C,literal,555101-1,en,literal,Schisanterpene B,,,literal,10.1248/CPB.54.542,,
1938,uri,http://www.wikidata.org/entity/Q15227571,uri,http://www.wikidata.org/entity/Q104396393,literal,Illicium merrillianum,literal,UOJOLCLAGZTOOG-PKZJOAQBSA-N,literal,O=C1OC23CC(O)C(C)C3(C1)CC4(O)OCC2(C)C4C,literal,554523-1,en,literal,Pseudomajucin,,,literal,10.1016/S0040-4020(02)00734-2,,
1939,uri,http://www.wikidata.org/entity/Q15227571,uri,http://www.wikidata.org/entity/Q104396393,literal,Illicium merrillianum,literal,UOJOLCLAGZTOOG-PKZJOAQBSA-N,literal,O=C1OC23CC(O)C(C)C3(C1)CC4(O)OCC2(C)C4C,literal,554523-1,en,literal,Pseudomajucin,,,literal,10.1248/CPB.47.1749,,
1940,uri,http://www.wikidata.org/entity/Q15227571,uri,http://www.wikidata.org/entity/Q104396393,literal,Illicium merrillianum,literal,UOJOLCLAGZTOOG-PKZJOAQBSA-N,literal,O=C1OC23CC(O)C(C)C3(C1)CC4(O)OCC2(C)C4C,literal,554523-1,en,literal,Pseudomajucin,,,literal,10.1021/NP0005715,,
1941,uri,http://www.wikidata.org/entity/Q15227578,uri,http://www.wikidata.org/entity/Q104396393,literal,Illicium oligandrum,literal,UOJOLCLAGZTOOG-PKZJOAQBSA-N,literal,O=C1OC23CC(O)C(C)C3(C1)CC4(O)OCC2(C)C4C,literal,554528-1,en,literal,Pseudomajucin,,,literal,10.1021/NP8004979,,
1942,uri,http://www.wikidata.org/entity/Q15227576,uri,http://www.wikidata.org/entity/Q104396393,literal,Illicium minwanense,literal,UOJOLCLAGZTOOG-PKZJOAQBSA-N,literal,O=C1OC23CC(O)C(C)C3(C1)CC4(O)OCC2(C)C4C,literal,906401-1,en,literal,Pseudomajucin,,,literal,10.1021/NP0206110,,
1943,uri,http://www.wikidata.org/entity/Q12218770,uri,http://www.wikidata.org/entity/Q104401033,literal,Schisandra rubriflora,literal,GMAMWSYYSPPHAF-APIHYUMDSA-N,literal,O=C1OC23CC45OC6(OC7C(C(=O)OC7C8(O)C6C(C(=O)C8(O)C)(C)CC4)C)C(=O)C5C(O)CC3C(OC2C1)(C)C,literal,555103-1,en,literal,Micrandilactone A,,,literal,10.1021/NP0700927,,
1944,uri,http://www.wikidata.org/entity/Q10928315,uri,http://www.wikidata.org/entity/Q104249395,literal,Illicium difengpi,literal,ITYNGVSTWVVPIC-NSIINPIOSA-N,literal,C=C1CCC2C(C3C1CCC3C)C2(C)C,literal,435471-1,en,literal,Alloaromadendren,,,literal,10.1673/031.011.15201,,
1945,uri,http://www.wikidata.org/entity/Q15227578,uri,http://www.wikidata.org/entity/Q104400765,literal,Illicium oligandrum,literal,BKIWFOHCRIPCJO-GZBKFDHQSA-N,literal,O=C1OC2CC3(C1O)C(C)CCC3(O)C4(C)COC(=O)C24O,literal,554528-1,en,literal,"(1R,2R,5R,6S,10R,11R,14R)-5,10,14-trihydroxy-2,6-dimethyl-8,12-dioxatetracyclo[9.3.1.01,5.06,10]pentadecane-9,13-dione",,,literal,10.1021/NP9001702,,
1946,uri,http://www.wikidata.org/entity/Q10928315,uri,http://www.wikidata.org/entity/Q104667224,literal,Illicium difengpi,literal,LHYHMMRYTDARSZ-ZAQQFOKRSA-N,literal,OC1(C)CCC(C(C)C)C2C=C(C)CCC21,literal,435471-1,en,literal,"(1R,4S,4aR)-1,6-dimethyl-4-propan-2-yl-3,4,4a,7,8,8a-hexahydro-2H-naphthalen-1-ol",,,literal,10.1673/031.011.15201,,
1947,uri,http://www.wikidata.org/entity/Q10924763,uri,http://www.wikidata.org/entity/Q104375362,literal,Illicium simonsii,literal,UCSGFTQHJDOIND-UHFFFAOYSA-N,literal,O(C1=CC=C(C=C1)CC=C)CC=C(C)C,literal,554541-1,en,literal,Dictagymnin,,,literal,10.1248/CPB.56.1201,literal,56045-79-5
1948,uri,http://www.wikidata.org/entity/Q10937447,uri,http://www.wikidata.org/entity/Q104401027,literal,Schisandra grandiflora,literal,VLKJPGBRNPVIQC-OTFBPMOZSA-N,literal,O=C1OC(C=C1C)C2C(C(=O)C3(C)CCC45OC(O)(C(=O)C5=CCC6C(OC7CC(=O)OC76C4)(C)C)C23)C,literal,555092-1,en,literal,Lancifodilactone K,,,literal,10.1021/NP900292E,,
1949,uri,http://www.wikidata.org/entity/Q15227578,uri,http://www.wikidata.org/entity/Q104400764,literal,Illicium oligandrum,literal,WTNZYSLGDGRFTH-BHYNMZESSA-N,literal,O=C1C=C2OC(CC2(O)CC1CC=C)C(O)(C)C,literal,554528-1,en,literal,illifunone D,,,literal,10.1021/NP9001702,,
1950,uri,http://www.wikidata.org/entity/Q10960106,uri,http://www.wikidata.org/entity/Q104401033,literal,Schisandra micrantha,literal,GMAMWSYYSPPHAF-APIHYUMDSA-N,literal,O=C1OC23CC45OC6(OC7C(C(=O)OC7C8(O)C6C(C(=O)C8(O)C)(C)CC4)C)C(=O)C5C(O)CC3C(OC2C1)(C)C,literal,555073-1,en,literal,Micrandilactone A,,,literal,10.1021/NP030339+,,
1951,uri,http://www.wikidata.org/entity/Q10960106,uri,http://www.wikidata.org/entity/Q104401033,literal,Schisandra micrantha,literal,GMAMWSYYSPPHAF-APIHYUMDSA-N,literal,O=C1OC23CC45OC6(OC7C(C(=O)OC7C8(O)C6C(C(=O)C8(O)C)(C)CC4)C)C(=O)C5C(O)CC3C(OC2C1)(C)C,literal,555073-1,en,literal,Micrandilactone A,,,literal,10.1002/CHIN.200332119,,
1952,uri,http://www.wikidata.org/entity/Q10937447,uri,http://www.wikidata.org/entity/Q104916314,literal,Schisandra grandiflora,literal,APIHWALHOUMNBW-VPSGVYNGSA-N,literal,O=C1OC23CC45OC6(OC7C(OC(=O)C7C)C8C(C(=O)C(C)(CC4)C86)C)C(=O)C5CC(O)C3C(OC2C1)(C)CO,literal,555092-1,en,literal,Schigrandilactone C,,,literal,10.1021/NP900292E,,
1953,uri,http://www.wikidata.org/entity/Q11051380,uri,http://www.wikidata.org/entity/Q104397897,literal,Illicium tashiroi,literal,WTNZYSLGDGRFTH-MRCXROJRSA-N,literal,O=C1C=C2OC(CC2(O)CC1CC=C)C(O)(C)C,literal,554547-1,en,literal,Illifunone A,,,literal,10.1248/CPB.32.11,,
1954,uri,http://www.wikidata.org/entity/Q10924763,uri,http://www.wikidata.org/entity/Q104402684,literal,Illicium simonsii,literal,HFHHTRIAKONNBG-UHFFFAOYSA-N,literal,OC=1C=CC(=CC1C2=CC(=CC(OC3=CC=C(C=C3)CC=C)=C2O)CC=C)CC=C,literal,554541-1,en,literal,"5,5'-bis(prop-2-en-1-yl)-3-[4-(prop-2-en-1-yl)phenoxy]-[1,1'-biphenyl]-2,2'-diol",,,literal,10.1248/CPB.42.112,,
1955,uri,http://www.wikidata.org/entity/Q10924763,uri,http://www.wikidata.org/entity/Q104402682,literal,Illicium simonsii,literal,PLBCEMUNKQWXGZ-UHFFFAOYSA-N,literal,OC=1C=CC(=CC1C2=CC(=CC(=C2O)C=3C=C(C=CC3O)CC=C)CC=C)CC=C,literal,554541-1,en,literal,"3-[2-hydroxy-5-(prop-2-en-1-yl)phenyl]-5,5'-bis(prop-2-en-1-yl)-[1,1'-biphenyl]-2,2'-diol",,,literal,10.1248/CPB.42.112,,
1956,uri,http://www.wikidata.org/entity/Q12218770,uri,http://www.wikidata.org/entity/Q104396653,literal,Schisandra rubriflora,literal,ZNXDFTKQSCEJGE-DSASHONVSA-N,literal,O=C(OC1C2=CC(OC)=C(OC)C(OC)=C2C=3C(OC)=C(OC)C(O)=CC3CC(C)C1(O)C)C=4C=CC=CC4,literal,555103-1,en,literal,Schisantherin E,,,literal,10.4268/CJCMM20111611,,
1957,uri,http://www.wikidata.org/entity/Q10916972,uri,http://www.wikidata.org/entity/Q104918144,literal,Schisandra propinqua,literal,ASWJDAOUCRGFEP-ZQUPJVRXSA-N,literal,O=C1OC23C(OC45OC6(CCC(C(=O)C2(O)C)(C)C43)CC78OC(=O)CC8OC(C)(CO)C7CCC6(O)C5=O)C=C1C,literal,555101-1,en,literal,Schisandilactone A,,,literal,10.1021/NP100144D,,
1958,uri,http://www.wikidata.org/entity/Q10928315,uri,http://www.wikidata.org/entity/Q104402218,literal,Illicium difengpi,literal,UDNVBKBWANAIGZ-GCJKJVERSA-N,literal,OCCCC1=CC(OC)=C2OC(C3=CC(OC)=C(OC(CO)CO)C(OC)=C3)C(C2=C1)CO,literal,435471-1,en,literal,"2-[4-[(2R,3S)-3-(Hydroxymethyl)-5-(3-hydroxypropyl)-7-methoxy-2,3-dihydrobenzofuran-2-yl]-2,6-dimethoxy-phenoxy]propane-1,3-diol",,,literal,10.1016/0031-9422(93)85182-Q,,
1959,uri,http://www.wikidata.org/entity/Q10916972,uri,http://www.wikidata.org/entity/Q104392470,literal,Schisandra propinqua,literal,BKGUPIVDQHHVMV-WTVLMFSLSA-N,literal,O=C(OC1C=2C=C(OC)C(OC)=C(OC)C2C3=C(OC)C=4OCOC4C=C3CC(C)C1(O)C)C(=CC)C,literal,555101-1,en,literal,"[(8R,9S,10S)-9-hydroxy-3,4,5,19-tetramethoxy-9,10-dimethyl-15,17-dioxatetracyclo[10.7.0.02,7.014,18]nonadeca-1(19),2,4,6,12,14(18)-hexaen-8-yl] (Z)-2-methylbut-2-enoate",,,literal,10.1016/0031-9422(95)00043-7,,
1960,uri,http://www.wikidata.org/entity/Q10933612,uri,http://www.wikidata.org/entity/Q104388929,literal,Illicium majus,literal,GEVWHIDSUOMVRI-FDXYETPJSA-N,literal,O=C1OC2CC3(C1O)C(C)CC(O)C3(O)C4(C(=O)OC4)C2(O)C,literal,554519-1,en,literal,"(1S,2R,4R,5R,6S,7R,8R,11S)-4,5,7,11-tetrahydroxy-2,7-dimethylspiro[9-oxatricyclo[6.3.1.01,5]dodecane-6,3'-oxetane]-2',10-dione",,,literal,10.1016/S0040-4039(00)86678-2,,
1961,uri,http://www.wikidata.org/entity/Q10933612,uri,http://www.wikidata.org/entity/Q104388929,literal,Illicium majus,literal,GEVWHIDSUOMVRI-FDXYETPJSA-N,literal,O=C1OC2CC3(C1O)C(C)CC(O)C3(O)C4(C(=O)OC4)C2(O)C,literal,554519-1,en,literal,"(1S,2R,4R,5R,6S,7R,8R,11S)-4,5,7,11-tetrahydroxy-2,7-dimethylspiro[9-oxatricyclo[6.3.1.01,5]dodecane-6,3'-oxetane]-2',10-dione",,,literal,10.1248/CPB.37.2448,,
1962,uri,http://www.wikidata.org/entity/Q12237789,uri,http://www.wikidata.org/entity/Q104388929,literal,Illicium lanceolatum,literal,GEVWHIDSUOMVRI-FDXYETPJSA-N,literal,O=C1OC2CC3(C1O)C(C)CC(O)C3(O)C4(C(=O)OC4)C2(O)C,literal,554514-1,en,literal,"(1S,2R,4R,5R,6S,7R,8R,11S)-4,5,7,11-tetrahydroxy-2,7-dimethylspiro[9-oxatricyclo[6.3.1.01,5]dodecane-6,3'-oxetane]-2',10-dione",,,literal,10.1021/JF058156B,,
1963,uri,http://www.wikidata.org/entity/Q10928315,uri,http://www.wikidata.org/entity/Q104400847,literal,Illicium difengpi,literal,CYHOTEDWAOHQLA-MICUQISJSA-N,literal,O=C(O)C(=CCCC(C)C1CCC2(C)C3CCC4C(C)(C)C(O)CCC54CC35CCC12C)C,literal,435471-1,en,literal,"(E,6R)-6-[(1S,3R,6S,12S,15R,16R)-6-hydroxy-7,7,12,16-tetramethyl-15-pentacyclo[9.7.0.01,3.03,8.012,16]octadecanyl]-2-methylhept-2-enoic acid",,,literal,10.1248/CPB.40.2461,,
1964,uri,http://www.wikidata.org/entity/Q10896280,uri,http://www.wikidata.org/entity/Q104392454,literal,Kadsura interior,literal,ZWRRJEICIPUPHZ-DAOPMYJZSA-N,literal,OC1(C)CC=2C=C(OC)C(OC)=C(OC)C2C3=C(OC)C=4OCOC4C=C3CC1C,literal,554578-1,en,literal,SchisandrinB,,,literal,10.1016/S0968-0896(97)00118-1,,
1965,uri,http://www.wikidata.org/entity/Q10896280,uri,http://www.wikidata.org/entity/Q104392454,literal,Kadsura interior,literal,ZWRRJEICIPUPHZ-DAOPMYJZSA-N,literal,OC1(C)CC=2C=C(OC)C(OC)=C(OC)C2C3=C(OC)C=4OCOC4C=C3CC1C,literal,554578-1,en,literal,SchisandrinB,,,literal,10.1021/NP0105127,,
1966,uri,http://www.wikidata.org/entity/Q10916972,uri,http://www.wikidata.org/entity/Q104914974,literal,Schisandra propinqua,literal,AMWQDARBZFGXNB-BCFLBACPSA-N,literal,O=C(OC1C2=CC=3OCOC3C(OC)=C2C=4C(OC)=C(OC)C(OC)=CC4C(C(=O)C(=CC)C)C(O)(C)C1C)C,literal,555101-1,en,literal,"[(8S,9S,10S,11R)-9-hydroxy-3,4,5,19-tetramethoxy-9,10-dimethyl-8-[(Z)-2-methylbut-2-enoyl]-15,17-dioxatetracyclo[10.7.0.02,7.014,18]nonadeca-1(19),2,4,6,12,14(18)-hexaen-11-yl] acetate",,,literal,10.1248/CPB.54.542,,
1967,uri,http://www.wikidata.org/entity/Q10916972,uri,http://www.wikidata.org/entity/Q104399510,literal,Schisandra propinqua,literal,HSMDOSKNXLVXIP-KNRKYQCFSA-N,literal,O(C1=CC=C(C=C1OC)C2OC(C3=CC=C4OCOC4=C3)C(C)C2C)C,literal,555101-1,en,literal,(-)-Machilusin,,,literal,10.1021/NP900123Z,,
1968,uri,http://www.wikidata.org/entity/Q17271070,uri,http://www.wikidata.org/entity/Q104401308,literal,Illicium fargesii,literal,ZVLTZSDVYKSYFP-UHFFFAOYSA-N,literal,O=CC=CC1=CC=C(OCC=C(C)C)C=C1,literal,554508-1,en,literal,3-[4-(3-Methylbut-2-enoxy)phenyl]prop-2-enal,,,literal,10.1248/CPB.56.1201,,
1969,uri,http://www.wikidata.org/entity/Q10914593,uri,http://www.wikidata.org/entity/Q104395663,literal,Illicium arborescens,literal,ZVLUSCHAEWICMZ-UHFFFAOYSA-N,literal,O1C=2C=C(OCC=C(C)C)C(=CC2OC1)CC=C,literal,554495-1,en,literal,Illicinole,,,literal,10.1248/CPB.31.2879,,
