,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,structureLabel.xml:lang,structureLabel.type,structureLabel,ipniID.type,ipniID,refDOI.type,refDOI,structure_cas.type,structure_cas,chembl_id.type,chembl_id
496,uri,http://www.wikidata.org/entity/Q158898,uri,http://www.wikidata.org/entity/Q105160398,literal,Veratrum nigrum,literal,MALFODICFSIXPO-UHFFFAOYSA-N,literal,OC1CC2=CCC3C4=CC=C(C(=C4CC3C2(C)CC1)C)C(C)C5NCC(C)CC5O,en,literal,veratramine,literal,543516-1,literal,10.1021/NP9800811,,,,
497,uri,http://www.wikidata.org/entity/Q158898,uri,http://www.wikidata.org/entity/Q105195983,literal,Veratrum nigrum,literal,OPCXCFMPHIBOMS-ZUNZDKPLSA-N,literal,O=C(OC1CCC2(C)C3CC(O)C4C5(O)C(OC(=O)C(C)CC)C(O)C6C(CN7CC(C)CCC7C6(O)C)C5CC42OC13O)C,en,literal,"[(1S,2S,6S,9S,10S,11R,12R,13S,14S,15S,16R,18S,19S,22S,23S,25R)-22-acetyloxy-10,12,14,16,23-pentahydroxy-6,10,19-trimethyl-24-oxa-4-azaheptacyclo[12.12.0.02,11.04,9.015,25.018,23.019,25]hexacosan-13-yl] (2R)-2-methylbutanoate",literal,543516-1,literal,10.1248/CPB.39.549,literal,465-77-0,,
498,uri,http://www.wikidata.org/entity/Q157547,uri,http://www.wikidata.org/entity/Q105184277,literal,Veratrum album,literal,NRAUXOUEEIAHLL-DIEPTKBJSA-N,literal,O=C(OC1CC2C3CC=C4CC(O)CCC4(C)C3CCC2(C)C1C(C5=NCC(C)CC5)C)C,en,literal,"[(3S,8S,9S,10R,13S,14S,16R,17R)-3-hydroxy-10,13-dimethyl-17-[(1S)-1-[(3R)-3-methyl-2,3,4,5-tetrahydropyridin-6-yl]ethyl]-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-16-yl] acetate",literal,30192264-2,literal,10.1007/BF00567932,,,,
499,uri,http://www.wikidata.org/entity/Q3539178,uri,http://www.wikidata.org/entity/Q105165474,literal,Trillium camschatcense,literal,MJKOCZIZHOHSNY-OWFCURGQSA-N,literal,O=C(OC1CC2C(=O)C=C3C(CCC4(C)C(CCC34O)C(O)(C)C(OC(=O)C)CCC(O)(C)C)C2(C)CC1OC(=O)C)C,en,literal,Mjkoczizhohsny-owfcurgqsa-,literal,328445-2,literal,10.1248/CPB.29.325,,,,
500,uri,http://www.wikidata.org/entity/Q3539178,uri,http://www.wikidata.org/entity/Q105193869,literal,Trillium camschatcense,literal,OLAMGHNQGZIWHZ-UHFFFAOYSA-N,literal,OCC1OC(OC2C(O)C(OC3OC(C)C(O)C(O)C3O)C(OC4CC5=CCC6C(CCC7(C)C6CC8OC9(OCC(C)CC9)C(C)C87)C5(C)CC4)OC2CO)C(O)C(O)C1O,en,literal,Trilloside A,literal,328445-2,literal,10.1007/BF00565792,,,,
501,uri,http://www.wikidata.org/entity/Q2355143,uri,http://www.wikidata.org/entity/Q105181757,literal,Veratrum lobelianum,literal,NMFWDNZLNHRNAT-UHFFFAOYSA-N,literal,OCC12CCC3C(CC=C4CC(O)CCC43C)C2CC5N6CC(C)CCC6C(C)C51,en,literal,"Solanid-5-ene-3beta,18-diol",literal,30300236-2,literal,10.1021/JA01105A032,,,,
502,uri,http://www.wikidata.org/entity/Q2707753,uri,http://www.wikidata.org/entity/Q105195982,literal,Veratrum viride,literal,OPCXCFMPHIBOMS-UHFFFAOYSA-N,literal,O=C(OC1CCC2(C)C3CC(O)C4C5(O)C(OC(=O)C(C)CC)C(O)C6C(CN7CC(C)CCC7C6(O)C)C5CC42OC13O)C,en,literal,"(22-Acetyloxy-10,12,14,16,23-pentahydroxy-6,10,19-trimethyl-24-oxa-4-azaheptacyclo[12.12.0.02,11.04,9.015,25.018,23.019,25]hexacosan-13-yl) 2-methylbutanoate",literal,543543-1,literal,10.1021/JA01166A080,,,,
503,uri,http://www.wikidata.org/entity/Q2707753,uri,http://www.wikidata.org/entity/Q105195982,literal,Veratrum viride,literal,OPCXCFMPHIBOMS-UHFFFAOYSA-N,literal,O=C(OC1CCC2(C)C3CC(O)C4C5(O)C(OC(=O)C(C)CC)C(O)C6C(CN7CC(C)CCC7C6(O)C)C5CC42OC13O)C,en,literal,"(22-Acetyloxy-10,12,14,16,23-pentahydroxy-6,10,19-trimethyl-24-oxa-4-azaheptacyclo[12.12.0.02,11.04,9.015,25.018,23.019,25]hexacosan-13-yl) 2-methylbutanoate",literal,543543-1,literal,10.1248/CPB.39.549,,,,
504,uri,http://www.wikidata.org/entity/Q11127893,uri,http://www.wikidata.org/entity/Q105183145,literal,Veratrum maackii,literal,NPNDUIMQBJIGQS-UHFFFAOYSA-N,literal,OC1CCC2(C)C3CCC4C5(O)C(O)C(O)C6C(CN7CC(C)CCC7C6(O)C)C5CC42OC13O,en,literal,"6,10,19-Trimethyl-24-oxa-4-azaheptacyclo[12.12.0.02,11.04,9.015,25.018,23.019,25]hexacosane-10,12,13,14,22,23-hexol",literal,543507-1,literal,10.1002/RCM.2909,,,,
505,uri,http://www.wikidata.org/entity/Q157547,uri,http://www.wikidata.org/entity/Q105173381,literal,Veratrum album,literal,MVWBBTKAXTUNEE-UQTBZQPJSA-N,literal,O=C(OC1C(O)C2C(CN3CC(C)CCC3C2(O)C)C4CC56OC7(O)C(O)CCC6(C)C7CC(O)C5C14O)C(C)CC,en,literal,"[(1S,2S,6S,9S,10S,11R,12R,13S,14S,15S,16R,18S,19S,22S,23S,25R)-10,12,14,16,22,23-hexahydroxy-6,10,19-trimethyl-24-oxa-4-azaheptacyclo[12.12.0.02,11.04,9.015,25.018,23.019,25]hexacosan-13-yl] (2R)-2-methylbutanoate",literal,30192264-2,literal,10.1007/BF00579997,,,,
506,uri,http://www.wikidata.org/entity/Q158898,uri,http://www.wikidata.org/entity/Q105183144,literal,Veratrum nigrum,literal,NPNDUIMQBJIGQS-JOZBPRAFSA-N,literal,OC1CCC2(C)C3CCC4C5(O)C(O)C(O)C6C(CN7CC(C)CCC7C6(O)C)C5CC42OC13O,en,literal,"(1S,2S,6S,9S,10S,11R,12R,13S,15S,19S,22S,23S)-6,10,19-trimethyl-24-oxa-4-azaheptacyclo[12.12.0.02,11.04,9.015,25.018,23.019,25]hexacosane-10,12,13,14,22,23-hexol",literal,543516-1,literal,10.1002/RCM.2909,,,,
507,uri,http://www.wikidata.org/entity/Q2355143,uri,http://www.wikidata.org/entity/Q105158569,literal,Veratrum lobelianum,literal,LWSPRPDSPCBAKK-VYWKPFSRSA-N,literal,O=C(OC1C(O)C2C(CN3CC(C)CCC3C2(O)C)C4CC56OC7(O)C(OC(=O)C(O)(C)C(O)C)CCC6(C)C7CC(O)C5C14O)C(C)CC,,literal,Q105158569,literal,30300236-2,literal,10.1007/BF00575783,,,,
508,uri,http://www.wikidata.org/entity/Q2707753,uri,http://www.wikidata.org/entity/Q105158566,literal,Veratrum viride,literal,LWSPRPDSPCBAKK-PYLJXBMYSA-N,literal,O=C(OC1C(O)C2C(CN3CC(C)CCC3C2(O)C)C4CC56OC7(O)C(OC(=O)C(O)(C)C(O)C)CCC6(C)C7CC(O)C5C14O)C(C)CC,,literal,Q105158566,literal,543543-1,literal,10.1021/JA01617A058,,,,
509,uri,http://www.wikidata.org/entity/Q10917239,uri,http://www.wikidata.org/entity/Q105194356,literal,Trillium kamtschaticum,literal,OMJWUHJNCMOSSY-LFRSCKCPSA-N,literal,O=C1C2=C(CCC3C2CC=C4CC(O)CC(OC5OCC(O)C(OC6OCC(O)C(O)C6O)C5OC7OC(C)C(O)C(O)C7O)C43C)C8C1OC9(OCC(C)C(O)C9O)C8CO,en,literal,Trillenoside B,literal,328436-2,literal,10.1248/CPB.29.325,,,,
510,uri,http://www.wikidata.org/entity/Q10917239,uri,http://www.wikidata.org/entity/Q105194356,literal,Trillium kamtschaticum,literal,OMJWUHJNCMOSSY-LFRSCKCPSA-N,literal,O=C1C2=C(CCC3C2CC=C4CC(O)CC(OC5OCC(O)C(OC6OCC(O)C(O)C6O)C5OC7OC(C)C(O)C(O)C7O)C43C)C8C1OC9(OCC(C)C(O)C9O)C8CO,en,literal,Trillenoside B,literal,328436-2,literal,10.1248/CPB.55.1093,,,,
511,uri,http://www.wikidata.org/entity/Q10917239,uri,http://www.wikidata.org/entity/Q105194356,literal,Trillium kamtschaticum,literal,OMJWUHJNCMOSSY-LFRSCKCPSA-N,literal,O=C1C2=C(CCC3C2CC=C4CC(O)CC(OC5OCC(O)C(OC6OCC(O)C(O)C6O)C5OC7OC(C)C(O)C(O)C7O)C43C)C8C1OC9(OCC(C)C(O)C9O)C8CO,en,literal,Trillenoside B,literal,328436-2,literal,10.1248/CPB.51.1328,,,,
512,uri,http://www.wikidata.org/entity/Q10917239,uri,http://www.wikidata.org/entity/Q105194356,literal,Trillium kamtschaticum,literal,OMJWUHJNCMOSSY-LFRSCKCPSA-N,literal,O=C1C2=C(CCC3C2CC=C4CC(O)CC(OC5OCC(O)C(OC6OCC(O)C(O)C6O)C5OC7OC(C)C(O)C(O)C7O)C43C)C8C1OC9(OCC(C)C(O)C9O)C8CO,en,literal,Trillenoside B,literal,328436-2,literal,10.1002/CHIN.200413146,,,,
513,uri,http://www.wikidata.org/entity/Q15236645,uri,http://www.wikidata.org/entity/Q105156021,literal,Veratrum stenophyllum,literal,LQZYJVWXEFXUJG-UHFFFAOYSA-N,literal,O=C(OC1CCC2(C)C3CCC4C5(O)C(O)C(O)C6C(CN7CC(C)CCC7C6(O)C)C5CC42OC13O)C8=CC=C(OC)C(OC)=C8,en,literal,Veratroylzygadenin,literal,543535-1,literal,10.1016/0031-9422(94)00672-G,,,,
514,uri,http://www.wikidata.org/entity/Q15236645,uri,http://www.wikidata.org/entity/Q105156021,literal,Veratrum stenophyllum,literal,LQZYJVWXEFXUJG-UHFFFAOYSA-N,literal,O=C(OC1CCC2(C)C3CCC4C5(O)C(O)C(O)C6C(CN7CC(C)CCC7C6(O)C)C5CC42OC13O)C8=CC=C(OC)C(OC)=C8,en,literal,Veratroylzygadenin,literal,543535-1,literal,10.1007/BF00580584,,,,
515,uri,http://www.wikidata.org/entity/Q15236645,uri,http://www.wikidata.org/entity/Q105156021,literal,Veratrum stenophyllum,literal,LQZYJVWXEFXUJG-UHFFFAOYSA-N,literal,O=C(OC1CCC2(C)C3CCC4C5(O)C(O)C(O)C6C(CN7CC(C)CCC7C6(O)C)C5CC42OC13O)C8=CC=C(OC)C(OC)=C8,en,literal,Veratroylzygadenin,literal,543535-1,literal,10.1007/BF00575783,,,,
516,uri,http://www.wikidata.org/entity/Q158898,uri,http://www.wikidata.org/entity/Q105195980,literal,Veratrum nigrum,literal,OPCXCFMPHIBOMS-REAKFOBJSA-N,literal,O=C(OC1CCC2(C)C3CC(O)C4C5(O)C(OC(=O)C(C)CC)C(O)C6C(CN7CC(C)CCC7C6(O)C)C5CC42OC13O)C,en,literal,"[(1S,2S,6S,9S,10R,11R,12R,13S,14S,15S,16R,18S,19S,22S,23S,25R)-22-acetyloxy-10,12,14,16,23-pentahydroxy-6,10,19-trimethyl-24-oxa-4-azaheptacyclo[12.12.0.02,11.04,9.015,25.018,23.019,25]hexacosan-13-yl] (2R)-2-methylbutanoate",literal,543516-1,literal,10.1248/CPB.39.549,,,,
517,uri,http://www.wikidata.org/entity/Q2355143,uri,http://www.wikidata.org/entity/Q105183514,literal,Veratrum lobelianum,literal,NPWBGQQCCXBLTO-LDUIZNGBSA-N,literal,O=C1C2=C(C)C3(OC4CC(C)CNC4C3C)CCC2C5CC(O)C6CC(O)CC(O)C6(C)C15,en,literal,"(1R,3S,3'R,3'aS,4aR,5S,6'S,6aS,6bS,7'aR,9R,11aS,11bS)-1,3,5-trihydroxy-3',6',10,11b-tetramethylspiro[1,2,3,4,4a,5,6,6a,6b,7,8,11a-dodecahydrobenzo[a]fluorene-9,2'-3a,4,5,6,7,7a-hexahydro-3H-furo[3,2-b]pyridine]-11-one",literal,30300236-2,literal,10.1007/BF00575783,,,,
518,uri,http://www.wikidata.org/entity/Q7137387,uri,http://www.wikidata.org/entity/Q105156271,literal,Paris polyphylla,literal,LRRDDWMXYOSKIC-IPKCVOQPSA-N,literal,OCC1OC(OC2C(O)C(OC3OC(C)C(O)C(O)C3O)C(OC4CC5=CCC6C(CCC7(C)C6CC8OC9(OCC(C)CC9)C(C)C87)C5(C)CC4)OC2CO)C(O)C1O,en,literal,Polyphyllin I,literal,539722-1,literal,10.1016/S0031-9422(00)81066-3,,,,
519,uri,http://www.wikidata.org/entity/Q7137387,uri,http://www.wikidata.org/entity/Q105156271,literal,Paris polyphylla,literal,LRRDDWMXYOSKIC-IPKCVOQPSA-N,literal,OCC1OC(OC2C(O)C(OC3OC(C)C(O)C(O)C3O)C(OC4CC5=CCC6C(CCC7(C)C6CC8OC9(OCC(C)CC9)C(C)C87)C5(C)CC4)OC2CO)C(O)C1O,en,literal,Polyphyllin I,literal,539722-1,literal,10.1016/S0960-894X(03)00052-0,,,,
520,uri,http://www.wikidata.org/entity/Q7137387,uri,http://www.wikidata.org/entity/Q105156271,literal,Paris polyphylla,literal,LRRDDWMXYOSKIC-IPKCVOQPSA-N,literal,OCC1OC(OC2C(O)C(OC3OC(C)C(O)C(O)C3O)C(OC4CC5=CCC6C(CCC7(C)C6CC8OC9(OCC(C)CC9)C(C)C87)C5(C)CC4)OC2CO)C(O)C1O,en,literal,Polyphyllin I,literal,539722-1,literal,10.1007/S10600-007-0225-8,,,,
521,uri,http://www.wikidata.org/entity/Q10894195,uri,http://www.wikidata.org/entity/Q105156021,literal,Veratrum dahuricum,literal,LQZYJVWXEFXUJG-UHFFFAOYSA-N,literal,O=C(OC1CCC2(C)C3CCC4C5(O)C(O)C(O)C6C(CN7CC(C)CCC7C6(O)C)C5CC42OC13O)C8=CC=C(OC)C(OC)=C8,en,literal,Veratroylzygadenin,literal,543485-1,literal,10.1016/0031-9422(94)00672-G,,,,
522,uri,http://www.wikidata.org/entity/Q10894195,uri,http://www.wikidata.org/entity/Q105156021,literal,Veratrum dahuricum,literal,LQZYJVWXEFXUJG-UHFFFAOYSA-N,literal,O=C(OC1CCC2(C)C3CCC4C5(O)C(O)C(O)C6C(CN7CC(C)CCC7C6(O)C)C5CC42OC13O)C8=CC=C(OC)C(OC)=C8,en,literal,Veratroylzygadenin,literal,543485-1,literal,10.1007/BF00580584,,,,
523,uri,http://www.wikidata.org/entity/Q10894195,uri,http://www.wikidata.org/entity/Q105156021,literal,Veratrum dahuricum,literal,LQZYJVWXEFXUJG-UHFFFAOYSA-N,literal,O=C(OC1CCC2(C)C3CCC4C5(O)C(O)C(O)C6C(CN7CC(C)CCC7C6(O)C)C5CC42OC13O)C8=CC=C(OC)C(OC)=C8,en,literal,Veratroylzygadenin,literal,543485-1,literal,10.1002/PTR.3022,,,,
524,uri,http://www.wikidata.org/entity/Q10894195,uri,http://www.wikidata.org/entity/Q105156021,literal,Veratrum dahuricum,literal,LQZYJVWXEFXUJG-UHFFFAOYSA-N,literal,O=C(OC1CCC2(C)C3CCC4C5(O)C(O)C(O)C6C(CN7CC(C)CCC7C6(O)C)C5CC42OC13O)C8=CC=C(OC)C(OC)=C8,en,literal,Veratroylzygadenin,literal,543485-1,literal,10.1007/BF00575783,,,,
525,uri,http://www.wikidata.org/entity/Q10894195,uri,http://www.wikidata.org/entity/Q105160398,literal,Veratrum dahuricum,literal,MALFODICFSIXPO-UHFFFAOYSA-N,literal,OC1CC2=CCC3C4=CC=C(C(=C4CC3C2(C)CC1)C)C(C)C5NCC(C)CC5O,en,literal,veratramine,literal,543485-1,literal,10.1021/NP980150B,,,,
526,uri,http://www.wikidata.org/entity/Q10894195,uri,http://www.wikidata.org/entity/Q105160398,literal,Veratrum dahuricum,literal,MALFODICFSIXPO-UHFFFAOYSA-N,literal,OC1CC2=CCC3C4=CC=C(C(=C4CC3C2(C)CC1)C)C(C)C5NCC(C)CC5O,en,literal,veratramine,literal,543485-1,literal,10.1002/PTR.3022,,,,
527,uri,http://www.wikidata.org/entity/Q3539178,uri,http://www.wikidata.org/entity/Q105194356,literal,Trillium camschatcense,literal,OMJWUHJNCMOSSY-LFRSCKCPSA-N,literal,O=C1C2=C(CCC3C2CC=C4CC(O)CC(OC5OCC(O)C(OC6OCC(O)C(O)C6O)C5OC7OC(C)C(O)C(O)C7O)C43C)C8C1OC9(OCC(C)C(O)C9O)C8CO,en,literal,Trillenoside B,literal,328445-2,literal,10.1248/CPB.29.325,,,,
528,uri,http://www.wikidata.org/entity/Q3539178,uri,http://www.wikidata.org/entity/Q105194356,literal,Trillium camschatcense,literal,OMJWUHJNCMOSSY-LFRSCKCPSA-N,literal,O=C1C2=C(CCC3C2CC=C4CC(O)CC(OC5OCC(O)C(OC6OCC(O)C(O)C6O)C5OC7OC(C)C(O)C(O)C7O)C43C)C8C1OC9(OCC(C)C(O)C9O)C8CO,en,literal,Trillenoside B,literal,328445-2,literal,10.1248/CPB.55.1093,,,,
529,uri,http://www.wikidata.org/entity/Q3539178,uri,http://www.wikidata.org/entity/Q105194356,literal,Trillium camschatcense,literal,OMJWUHJNCMOSSY-LFRSCKCPSA-N,literal,O=C1C2=C(CCC3C2CC=C4CC(O)CC(OC5OCC(O)C(OC6OCC(O)C(O)C6O)C5OC7OC(C)C(O)C(O)C7O)C43C)C8C1OC9(OCC(C)C(O)C9O)C8CO,en,literal,Trillenoside B,literal,328445-2,literal,10.1248/CPB.51.1328,,,,
530,uri,http://www.wikidata.org/entity/Q3539178,uri,http://www.wikidata.org/entity/Q105194356,literal,Trillium camschatcense,literal,OMJWUHJNCMOSSY-LFRSCKCPSA-N,literal,O=C1C2=C(CCC3C2CC=C4CC(O)CC(OC5OCC(O)C(OC6OCC(O)C(O)C6O)C5OC7OC(C)C(O)C(O)C7O)C43C)C8C1OC9(OCC(C)C(O)C9O)C8CO,en,literal,Trillenoside B,literal,328445-2,literal,10.1002/CHIN.200413146,,,,
531,uri,http://www.wikidata.org/entity/Q15236645,uri,http://www.wikidata.org/entity/Q105183145,literal,Veratrum stenophyllum,literal,NPNDUIMQBJIGQS-UHFFFAOYSA-N,literal,OC1CCC2(C)C3CCC4C5(O)C(O)C(O)C6C(CN7CC(C)CCC7C6(O)C)C5CC42OC13O,en,literal,"6,10,19-Trimethyl-24-oxa-4-azaheptacyclo[12.12.0.02,11.04,9.015,25.018,23.019,25]hexacosane-10,12,13,14,22,23-hexol",literal,543535-1,literal,10.1002/RCM.2909,,,,
532,uri,http://www.wikidata.org/entity/Q157547,uri,http://www.wikidata.org/entity/Q105158567,literal,Veratrum album,literal,LWSPRPDSPCBAKK-UHFFFAOYSA-N,literal,O=C(OC1C(O)C2C(CN3CC(C)CCC3C2(O)C)C4CC56OC7(O)C(OC(=O)C(O)(C)C(O)C)CCC6(C)C7CC(O)C5C14O)C(C)CC,en,literal,"[10,12,14,16,23-Pentahydroxy-6,10,19-trimethyl-13-(2-methylbutanoyloxy)-24-oxa-4-azaheptacyclo[12.12.0.02,11.04,9.015,25.018,23.019,25]hexacosan-22-yl] 2,3-dihydroxy-2-methylbutanoate",literal,30192264-2,literal,10.1021/JA01589A033,,,,
533,uri,http://www.wikidata.org/entity/Q2707753,uri,http://www.wikidata.org/entity/Q105160398,literal,Veratrum viride,literal,MALFODICFSIXPO-UHFFFAOYSA-N,literal,OC1CC2=CCC3C4=CC=C(C(=C4CC3C2(C)CC1)C)C(C)C5NCC(C)CC5O,en,literal,veratramine,literal,543543-1,literal,10.1021/NP980150B,,,,
534,uri,http://www.wikidata.org/entity/Q15545940,uri,http://www.wikidata.org/entity/Q105156271,literal,Paris mairei,literal,LRRDDWMXYOSKIC-IPKCVOQPSA-N,literal,OCC1OC(OC2C(O)C(OC3OC(C)C(O)C(O)C3O)C(OC4CC5=CCC6C(CCC7(C)C6CC8OC9(OCC(C)CC9)C(C)C87)C5(C)CC4)OC2CO)C(O)C1O,en,literal,Polyphyllin I,literal,539712-1,literal,10.1007/S10600-009-9207-3,,,,
535,uri,http://www.wikidata.org/entity/Q10894195,uri,http://www.wikidata.org/entity/Q105183145,literal,Veratrum dahuricum,literal,NPNDUIMQBJIGQS-UHFFFAOYSA-N,literal,OC1CCC2(C)C3CCC4C5(O)C(O)C(O)C6C(CN7CC(C)CCC7C6(O)C)C5CC42OC13O,en,literal,"6,10,19-Trimethyl-24-oxa-4-azaheptacyclo[12.12.0.02,11.04,9.015,25.018,23.019,25]hexacosane-10,12,13,14,22,23-hexol",literal,543485-1,literal,10.1007/S10600-008-9082-3,,,,
536,uri,http://www.wikidata.org/entity/Q2707753,uri,http://www.wikidata.org/entity/Q105195983,literal,Veratrum viride,literal,OPCXCFMPHIBOMS-ZUNZDKPLSA-N,literal,O=C(OC1CCC2(C)C3CC(O)C4C5(O)C(OC(=O)C(C)CC)C(O)C6C(CN7CC(C)CCC7C6(O)C)C5CC42OC13O)C,en,literal,"[(1S,2S,6S,9S,10S,11R,12R,13S,14S,15S,16R,18S,19S,22S,23S,25R)-22-acetyloxy-10,12,14,16,23-pentahydroxy-6,10,19-trimethyl-24-oxa-4-azaheptacyclo[12.12.0.02,11.04,9.015,25.018,23.019,25]hexacosan-13-yl] (2R)-2-methylbutanoate",literal,543543-1,literal,10.1021/JA01132A027,literal,465-77-0,,
537,uri,http://www.wikidata.org/entity/Q158898,uri,http://www.wikidata.org/entity/Q105173381,literal,Veratrum nigrum,literal,MVWBBTKAXTUNEE-UQTBZQPJSA-N,literal,O=C(OC1C(O)C2C(CN3CC(C)CCC3C2(O)C)C4CC56OC7(O)C(O)CCC6(C)C7CC(O)C5C14O)C(C)CC,en,literal,"[(1S,2S,6S,9S,10S,11R,12R,13S,14S,15S,16R,18S,19S,22S,23S,25R)-10,12,14,16,22,23-hexahydroxy-6,10,19-trimethyl-24-oxa-4-azaheptacyclo[12.12.0.02,11.04,9.015,25.018,23.019,25]hexacosan-13-yl] (2R)-2-methylbutanoate",literal,543516-1,literal,10.1248/CPB.39.549,,,,
538,uri,http://www.wikidata.org/entity/Q7137387,uri,http://www.wikidata.org/entity/Q105192999,literal,Paris polyphylla,literal,OJCPWEBMROBPTK-NEBLNXAFSA-N,literal,OCC1OC(OC2CC3=CCC4C(CCC5(C)C4CC6OC7(OCC(C)CC7)C(C)C65)C3(C)CC2)C(O)C(OC8OC(C)C(O)C(O)C8O)C1O,en,literal,"(2R,3S,4S,5R,6S)-2-[(2S,3S,4S,5R,6S)-3,5-dihydroxy-2-(hydroxymethyl)-6-[(1R,2R,4R,5'R,6S,7R,8S,9R,12R,13R,16R)-5',7,9,13-tetramethylspiro[5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icos-18-ene-6,2'-oxane]-16-yl]oxyoxan-4-yl]oxy-6-methyloxane-3,4,5-triol",literal,539722-1,literal,10.1016/0031-9422(80)85070-9,,,,
539,uri,http://www.wikidata.org/entity/Q15249551,uri,http://www.wikidata.org/entity/Q105160398,literal,Veratrum mengtzeanum,literal,MALFODICFSIXPO-UHFFFAOYSA-N,literal,OC1CC2=CCC3C4=CC=C(C(=C4CC3C2(C)CC1)C)C(C)C5NCC(C)CC5O,en,literal,veratramine,literal,543513-1,literal,10.1021/NP980150B,,,,
540,uri,http://www.wikidata.org/entity/Q3539177,uri,http://www.wikidata.org/entity/Q105196468,literal,Trillium erectum,literal,OPOFYHQOGUVQQC-MWKJVKGESA-N,literal,O=C(OC1C(O)C(O)C(OC1C)OC2C(O)C(O)C(OC2OC3CC4=CCC5C(CCC6(C)C5CC7OC8(OCC(COC9OC(CO)C(O)C(O)C9O)CC8)C(C)C76O)C4(C)CC3)CO)C,,literal,Q105196468,literal,304585-2,literal,10.1016/J.PHYTOCHEM.2008.08.004,,,,
541,uri,http://www.wikidata.org/entity/Q157547,uri,http://www.wikidata.org/entity/Q105183512,literal,Veratrum album,literal,NPWBGQQCCXBLTO-FZRZUVMMSA-N,literal,O=C1C2=C(C)C3(OC4CC(C)CNC4C3C)CCC2C5CC(O)C6CC(O)CC(O)C6(C)C15,en,literal,Verdine,literal,30192264-2,literal,10.1007/BF00580031,,,,
542,uri,http://www.wikidata.org/entity/Q157547,uri,http://www.wikidata.org/entity/Q105183512,literal,Veratrum album,literal,NPWBGQQCCXBLTO-FZRZUVMMSA-N,literal,O=C1C2=C(C)C3(OC4CC(C)CNC4C3C)CCC2C5CC(O)C6CC(O)CC(O)C6(C)C15,en,literal,Verdine,literal,30192264-2,literal,10.1007/BF00575783,,,,
543,uri,http://www.wikidata.org/entity/Q2355143,uri,http://www.wikidata.org/entity/Q105195982,literal,Veratrum lobelianum,literal,OPCXCFMPHIBOMS-UHFFFAOYSA-N,literal,O=C(OC1CCC2(C)C3CC(O)C4C5(O)C(OC(=O)C(C)CC)C(O)C6C(CN7CC(C)CCC7C6(O)C)C5CC42OC13O)C,en,literal,"(22-Acetyloxy-10,12,14,16,23-pentahydroxy-6,10,19-trimethyl-24-oxa-4-azaheptacyclo[12.12.0.02,11.04,9.015,25.018,23.019,25]hexacosan-13-yl) 2-methylbutanoate",literal,30300236-2,literal,10.1248/CPB.39.549,,,,
544,uri,http://www.wikidata.org/entity/Q157547,uri,http://www.wikidata.org/entity/Q105185720,literal,Veratrum album,literal,NTXKCVGNYVYTNW-JZHSGHCQSA-N,literal,OC1C2=C(C)C3(OC4CC(C)CNC4C3C)CCC2C5CC=C6CC(O)CCC6(C)C15,en,literal,Veratrobasine,literal,30192264-2,literal,10.1002/HLCA.19550380736,,,,
545,uri,http://www.wikidata.org/entity/Q158898,uri,http://www.wikidata.org/entity/Q105181757,literal,Veratrum nigrum,literal,NMFWDNZLNHRNAT-UHFFFAOYSA-N,literal,OCC12CCC3C(CC=C4CC(O)CCC43C)C2CC5N6CC(C)CCC6C(C)C51,en,literal,"Solanid-5-ene-3beta,18-diol",literal,543516-1,literal,10.1021/JA01105A032,,,,
546,uri,http://www.wikidata.org/entity/Q158898,uri,http://www.wikidata.org/entity/Q105184041,literal,Veratrum nigrum,literal,NQQDXUQABFCHGS-HQSXMINWSA-N,literal,O=C(O)C(=CCC1(O)CCC2(C)C3CC(O)C4C5C(CC42OC31O)C6CN7CC(C)CCC7C(C)C6C(O)C5(O)CC=C(C(=O)O)C)C,en,literal,Stenophylline A,literal,543516-1,literal,10.1002/RCM.2909,,,,
547,uri,http://www.wikidata.org/entity/Q2355143,uri,http://www.wikidata.org/entity/Q105204577,literal,Veratrum lobelianum,literal,PAKZQLJDHCBPOR-DQXYRDAPSA-N,literal,OC1CC2=CCC3C4C(=CCC3C2(C)CC1)C(C)(CC4)C(C)C5NCC(C)CC5,en,literal,"(3S,8R,9S,10R,14S,17S)-10,17-dimethyl-17-[(1S)-1-[(2R,5S)-5-methylpiperidin-2-yl]ethyl]-2,3,4,7,8,9,11,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-ol",literal,30300236-2,literal,10.1007/BF00580930,,,,
548,uri,http://www.wikidata.org/entity/Q158898,uri,http://www.wikidata.org/entity/Q105158567,literal,Veratrum nigrum,literal,LWSPRPDSPCBAKK-UHFFFAOYSA-N,literal,O=C(OC1C(O)C2C(CN3CC(C)CCC3C2(O)C)C4CC56OC7(O)C(OC(=O)C(O)(C)C(O)C)CCC6(C)C7CC(O)C5C14O)C(C)CC,en,literal,"[10,12,14,16,23-Pentahydroxy-6,10,19-trimethyl-13-(2-methylbutanoyloxy)-24-oxa-4-azaheptacyclo[12.12.0.02,11.04,9.015,25.018,23.019,25]hexacosan-22-yl] 2,3-dihydroxy-2-methylbutanoate",literal,543516-1,literal,10.1002/RCM.2909,,,,
